champion_id,skin_name,rarity,price_rp,is_base,champion_id_norm,skin_name_norm
Leona,Pool Party Leona,Epic,1350,False,leona,poolpartyleona
Leona,PROJECT: Leona,Epic,1350,False,leona,project:leona
Leona,Barbecue Leona,Epic,1350,False,leona,barbecueleona
Leona,Solar Eclipse Leona,Epic,1350,False,leona,solareclipseleona
Leona,Lunar Eclipse Leona,Epic,1350,False,leona,lunareclipseleona
Leona,Mecha Kingdoms Leona,Epic,1350,False,leona,mechakingdomsleona
Leona,Battle Academia Leona,Epic,1350,False,leona,battleacademialeona
Leona,DWG Leona,Epic,1350,False,leona,dwgleona
Leona,Prestige Battle Academia Leona,Epic,1350,False,leona,prestigebattleacademialeona
Leona,Debonair Leona,Epic,1350,False,leona,debonairleona
Leona,High Noon Leona,Epic,1350,False,leona,highnoonleona
Leona,Crystalis Motus Leona,Epic,1350,False,leona,crystalismotusleona
Leona,Battle Lion Leona,Epic,1350,False,leona,battlelionleona
Leona,Prestige Battle Lion Leona,Epic,1350,False,leona,prestigebattlelionleona
Malzahar,Malzahar,Default,0,True,malzahar,malzahar
Malzahar,Vizier Malzahar,Epic,1350,False,malzahar,viziermalzahar
Malzahar,Shadow Prince Malzahar,Epic,1350,False,malzahar,shadowprincemalzahar
Malzahar,Djinn Malzahar,Epic,1350,False,malzahar,djinnmalzahar
Malzahar,Overlord Malzahar,Epic,1350,False,malzahar,overlordmalzahar
Malzahar,Snow Day Malzahar,Epic,1350,False,malzahar,snowdaymalzahar
Malzahar,Battle Boss Malzahar,Epic,1350,False,malzahar,battlebossmalzahar
Malzahar,Hextech Malzahar,Epic,1350,False,malzahar,hextechmalzahar
Malzahar,Worldbreaker Malzahar,Epic,1350,False,malzahar,worldbreakermalzahar
Malzahar,Beezahar,Epic,1350,False,malzahar,beezahar
Malzahar,Debonair Malzahar,Epic,1350,False,malzahar,debonairmalzahar
Malzahar,Three Honors Malzahar,Epic,1350,False,malzahar,threehonorsmalzahar
Malzahar,Empyrean Malzahar,Epic,1350,False,malzahar,empyreanmalzahar
Malzahar,Fatebreaker Malzahar,Epic,1350,False,malzahar,fatebreakermalzahar
Talon,Talon,Default,0,True,talon,talon
Talon,Renegade Talon,Epic,1350,False,talon,renegadetalon
Talon,Crimson Elite Talon,Epic,1350,False,talon,crimsonelitetalon
Talon,Dragonblade Talon,Epic,1350,False,talon,dragonbladetalon
Talon,SSW Talon,Epic,1350,False,talon,sswtalon
Talon,Blood Moon Talon,Epic,1350,False,talon,bloodmoontalon
Talon,Enduring Sword Talon,Epic,1350,False,talon,enduringswordtalon
Talon,Talon Blackwood,Epic,1350,False,talon,talonblackwood
Talon,Withered Rose Talon,Epic,1350,False,talon,witheredrosetalon
Talon,High Noon Talon,Epic,1350,False,talon,highnoontalon
Talon,Prestige High Noon Talon,Epic,1350,False,talon,prestigehighnoontalon
Talon,Primal Ambush Talon,Epic,1350,False,talon,primalambushtalon
Talon,Grand Reckoning Talon,Epic,1350,False,talon,grandreckoningtalon
Riven,Riven,Default,0,True,riven,riven
Riven,Redeemed Riven,Epic,1350,False,riven,redeemedriven
Riven,Crimson Elite Riven,Epic,1350,False,riven,crimsoneliteriven
Riven,Battle Bunny Riven,Epic,1350,False,riven,battlebunnyriven
Riven,Worlds 2012 Riven,Epic,1350,False,riven,worlds2012riven
Riven,Dragonblade Riven,Epic,1350,False,riven,dragonbladeriven
Riven,Arcade Riven,Epic,1350,False,riven,arcaderiven
Riven,Reignited Worlds 2012 Riven,Epic,1350,False,riven,reignitedworlds2012riven
Riven,Dawnbringer Riven,Epic,1350,False,riven,dawnbringerriven
Riven,Pulsefire Riven,Epic,1350,False,riven,pulsefireriven
Riven,Valiant Sword Riven,Epic,1350,False,riven,valiantswordriven
Riven,Prestige Valiant Sword Riven,Epic,1350,False,riven,prestigevaliantswordriven
Riven,Spirit Blossom Riven,Epic,1350,False,riven,spiritblossomriven
Riven,Sentinel Riven,Epic,1350,False,riven,sentinelriven
Riven,Battle Bunny Prime Riven,Epic,1350,False,riven,battlebunnyprimeriven
Riven,Prestige Valiant Sword Riven (2022),Epic,1350,False,riven,prestigevaliantswordriven(2022)
Riven,Broken Covenant Riven,Epic,1350,False,riven,brokencovenantriven
Riven,Primal Ambush Riven,Epic,1350,False,riven,primalambushriven
KogMaw,Kog'Maw,Default,0,True,kogmaw,kogmaw
KogMaw,Caterpillar Kog'Maw,Epic,1350,False,kogmaw,caterpillarkogmaw
KogMaw,Sonoran Kog'Maw,Epic,1350,False,kogmaw,sonorankogmaw
KogMaw,Monarch Kog'Maw,Epic,1350,False,kogmaw,monarchkogmaw
KogMaw,Reindeer Kog'Maw,Epic,1350,False,kogmaw,reindeerkogmaw
KogMaw,Lion Dance Kog'Maw,Epic,1350,False,kogmaw,liondancekogmaw
KogMaw,Deep Sea Kog'Maw,Epic,1350,False,kogmaw,deepseakogmaw
KogMaw,Jurassic Kog'Maw,Epic,1350,False,kogmaw,jurassickogmaw
KogMaw,Battlecast Kog'Maw,Epic,1350,False,kogmaw,battlecastkogmaw
KogMaw,Pug'Maw,Epic,1350,False,kogmaw,pugmaw
KogMaw,Hextech Kog'Maw,Epic,1350,False,kogmaw,hextechkogmaw
KogMaw,Arcanist Kog'Maw,Epic,1350,False,kogmaw,arcanistkogmaw
KogMaw,Bee'Maw,Epic,1350,False,kogmaw,beemaw
KogMaw,Zap'Maw,Epic,1350,False,kogmaw,zapmaw
KogMaw,Shan Hai Scrolls Kog'Maw,Epic,1350,False,kogmaw,shanhaiscrollskogmaw
KogMaw,Victorious Kog'Maw,Epic,1350,False,kogmaw,victoriouskogmaw
Shen,Shen,Default,0,True,shen,shen
Shen,Frozen Shen,Epic,1350,False,shen,frozenshen
Shen,Yellow Jacket Shen,Epic,1350,False,shen,yellowjacketshen
Shen,Surgeon Shen,Epic,1350,False,shen,surgeonshen
Shen,Blood Moon Shen,Epic,1350,False,shen,bloodmoonshen
Shen,Warlord Shen,Epic,1350,False,shen,warlordshen
Shen,TPA Shen,Epic,1350,False,shen,tpashen
Shen,Pulsefire Shen,Epic,1350,False,shen,pulsefireshen
Shen,Infernal Shen,Epic,1350,False,shen,infernalshen
Shen,PsyOps Shen,Epic,1350,False,shen,psyopsshen
Shen,Shockblade Shen,Epic,1350,False,shen,shockbladeshen
Shen,Ashen Guardian Shen,Epic,1350,False,shen,ashenguardianshen
Shen,Three Honors Shen,Epic,1350,False,shen,threehonorsshen
Lux,Lux,Default,0,True,lux,lux
Lux,Sorceress Lux,Epic,1350,False,lux,sorceresslux
Lux,Spellthief Lux,Epic,1350,False,lux,spellthieflux
Lux,Commando Lux,Epic,1350,False,lux,commandolux
Lux,Imperial Lux,Epic,1350,False,lux,imperiallux
Lux,Steel Legion Lux,Epic,1350,False,lux,steellegionlux
Lux,Star Guardian Lux,Epic,1350,False,lux,starguardianlux
Lux,Elementalist Lux,Ultimate,3250,False,lux,elementalistlux
Lux,Lunar Empress Lux,Epic,1350,False,lux,lunarempresslux
Lux,Pajama Guardian Lux,Epic,1350,False,lux,pajamaguardianlux
Lux,Battle Academia Lux,Epic,1350,False,lux,battleacademialux
Lux,Prestige Battle Academia Lux,Epic,1350,False,lux,prestigebattleacademialux
Lux,Dark Cosmic Lux,Epic,1350,False,lux,darkcosmiclux
Lux,Cosmic Lux,Epic,1350,False,lux,cosmiclux
Lux,Space Groove Lux,Epic,1350,False,lux,spacegroovelux
Lux,Porcelain Lux,Epic,1350,False,lux,porcelainlux
Lux,Soul Fighter Lux,Epic,1350,False,lux,soulfighterlux
Lux,Prestige Battle Academia Lux (2022),Epic,1350,False,lux,prestigebattleacademialux(2022)
Lux,Prestige Porcelain Lux,Epic,1350,False,lux,prestigeporcelainlux
Lux,Empyrean Lux,Epic,1350,False,lux,empyreanlux
Lux,Faerie Court Lux,Epic,1350,False,lux,faeriecourtlux
Lux,Prestige Spirit Blossom Lux,Epic,1350,False,lux,prestigespiritblossomlux
Lux,Panda Pal Lux,Epic,1350,False,lux,pandapallux
Xerath,Xerath,Default,0,True,xerath,xerath
Xerath,Runeborn Xerath,Epic,1350,False,xerath,runebornxerath
Xerath,Battlecast Xerath,Epic,1350,False,xerath,battlecastxerath
Xerath,Scorched Earth Xerath,Epic,1350,False,xerath,scorchedearthxerath
Xerath,Guardian of the Sands Xerath,Epic,1350,False,xerath,guardianofthesandsxerath
Xerath,Dark Star Xerath,Epic,1350,False,xerath,darkstarxerath
Xerath,Arcana Xerath,Epic,1350,False,xerath,arcanaxerath
Xerath,Astronaut Xerath,Epic,1350,False,xerath,astronautxerath
Xerath,Crystalis Indomitus Xerath,Epic,1350,False,xerath,crystalisindomitusxerath
Shyvana,Shyvana,Default,0,True,shyvana,shyvana
Shyvana,Ironscale Shyvana,Epic,1350,False,shyvana,ironscaleshyvana
Shyvana,Boneclaw Shyvana,Epic,1350,False,shyvana,boneclawshyvana
Shyvana,Darkflame Shyvana,Epic,1350,False,shyvana,darkflameshyvana
Shyvana,Ice Drake Shyvana,Epic,1350,False,shyvana,icedrakeshyvana
Shyvana,Worlds 2014 Shyvana,Epic,1350,False,shyvana,worlds2014shyvana
Shyvana,Super Galaxy Shyvana,Epic,1350,False,shyvana,supergalaxyshyvana
Shyvana,Ruined Shyvana,Epic,1350,False,shyvana,ruinedshyvana
Shyvana,Immortal Journey Shyvana,Epic,1350,False,shyvana,immortaljourneyshyvana
Ahri,Ahri,Default,0,True,ahri,ahri
Ahri,Dynasty Ahri,Epic,1350,False,ahri,dynastyahri
Ahri,Midnight Ahri,Epic,1350,False,ahri,midnightahri
Ahri,Foxfire Ahri,Epic,1350,False,ahri,foxfireahri
Ahri,Popstar Ahri,Epic,1350,False,ahri,popstarahri
Ahri,Challenger Ahri,Epic,1350,False,ahri,challengerahri
Ahri,Academy Ahri,Epic,1350,False,ahri,academyahri
Ahri,Arcade Ahri,Epic,1350,False,ahri,arcadeahri
Ahri,Star Guardian Ahri,Epic,1350,False,ahri,starguardianahri
Ahri,K/DA Ahri,Epic,1350,False,ahri,k/daahri
Ahri,Prestige K/DA Ahri,Epic,1350,False,ahri,prestigek/daahri
Ahri,Elderwood Ahri,Epic,1350,False,ahri,elderwoodahri
Ahri,Spirit Blossom Ahri,Epic,1350,False,ahri,spiritblossomahri
Ahri,K/DA ALL OUT Ahri,Epic,1350,False,ahri,k/daalloutahri
Ahri,Coven Ahri,Epic,1350,False,ahri,covenahri
Ahri,Prestige K/DA Ahri (2022),Epic,1350,False,ahri,prestigek/daahri(2022)
Ahri,Arcana Ahri,Epic,1350,False,ahri,arcanaahri
Ahri,Snow Moon Ahri,Epic,1350,False,ahri,snowmoonahri
Ahri,Risen Legend Ahri,Epic,1350,False,ahri,risenlegendahri
Ahri,Spirit Blossom Springs Ahri,Epic,1350,False,ahri,spiritblossomspringsahri
Ahri,After Hours Spirit Blossom Springs Ahri,Epic,1350,False,ahri,afterhoursspiritblossomspringsahri
Graves,Graves,Default,0,True,graves,graves
Graves,Hired Gun Graves,Epic,1350,False,graves,hiredgungraves
Graves,Jailbreak Graves,Epic,1350,False,graves,jailbreakgraves
Graves,Crime City Graves,Epic,1350,False,graves,crimecitygraves
Graves,Riot Graves,Epic,1350,False,graves,riotgraves
Graves,Pool Party Graves,Epic,1350,False,graves,poolpartygraves
Graves,Cutthroat Graves,Epic,1350,False,graves,cutthroatgraves
Graves,Snow Day Graves,Epic,1350,False,graves,snowdaygraves
Graves,Victorious Graves,Epic,1350,False,graves,victoriousgraves
Graves,Praetorian Graves,Epic,1350,False,graves,praetoriangraves
Graves,Battle Professor Graves,Epic,1350,False,graves,battleprofessorgraves
Graves,Sentinel Graves,Epic,1350,False,graves,sentinelgraves
Graves,EDG Graves,Epic,1350,False,graves,edggraves
Graves,Porcelain Graves,Epic,1350,False,graves,porcelaingraves
Fizz,Fizz,Default,0,True,fizz,fizz
Fizz,Atlantean Fizz,Epic,1350,False,fizz,atlanteanfizz
Fizz,Tundra Fizz,Epic,1350,False,fizz,tundrafizz
Fizz,Fisherman Fizz,Epic,1350,False,fizz,fishermanfizz
Fizz,Void Fizz,Epic,1350,False,fizz,voidfizz
Fizz,Cottontail Fizz,Epic,1350,False,fizz,cottontailfizz
Fizz,Super Galaxy Fizz,Epic,1350,False,fizz,supergalaxyfizz
Fizz,Omega Squad Fizz,Epic,1350,False,fizz,omegasquadfizz
Fizz,Fuzz Fizz,Epic,1350,False,fizz,fuzzfizz
Fizz,Prestige Fuzz Fizz,Epic,1350,False,fizz,prestigefuzzfizz
Fizz,Little Devil Fizz,Epic,1350,False,fizz,littledevilfizz
Fizz,Prestige Fuzz Fizz (2022),Epic,1350,False,fizz,prestigefuzzfizz(2022)
Fizz,Astronaut Fizz,Epic,1350,False,fizz,astronautfizz
Fizz,Rain Shepherd Fizz,Epic,1350,False,fizz,rainshepherdfizz
Volibear,Volibear,Default,0,True,volibear,volibear
Volibear,Thunder Lord Volibear,Epic,1350,False,volibear,thunderlordvolibear
Volibear,Northern Storm Volibear,Epic,1350,False,volibear,northernstormvolibear
Volibear,Runeguard Volibear,Epic,1350,False,volibear,runeguardvolibear
Volibear,Captain Volibear,Epic,1350,False,volibear,captainvolibear
Volibear,El Rayo Volibear,Epic,1350,False,volibear,elrayovolibear
Volibear,The Thousand-Pierced Bear,Epic,1350,False,volibear,thethousand-piercedbear
Volibear,Duality Dragon Volibear,Epic,1350,False,volibear,dualitydragonvolibear
Volibear,Prestige Duality Dragon Volibear,Epic,1350,False,volibear,prestigedualitydragonvolibear
Volibear,Inkshadow Volibear,Epic,1350,False,volibear,inkshadowvolibear
Volibear,Spirit Blossom Springs Volibear,Epic,1350,False,volibear,spiritblossomspringsvolibear
Rengar,Rengar,Default,0,True,rengar,rengar
Rengar,Headhunter Rengar,Epic,1350,False,rengar,headhunterrengar
Rengar,Night Hunter Rengar,Epic,1350,False,rengar,nighthunterrengar
Rengar,SSW Rengar,Epic,1350,False,rengar,sswrengar
Rengar,Mecha Rengar,Epic,1350,False,rengar,mecharengar
Rengar,Pretty Kitty Rengar,Epic,1350,False,rengar,prettykittyrengar
Rengar,Guardian of the Sands Rengar,Epic,1350,False,rengar,guardianofthesandsrengar
Rengar,Sentinel Rengar,Epic,1350,False,rengar,sentinelrengar
Rengar,Street Demons Rengar,Epic,1350,False,rengar,streetdemonsrengar
Varus,Varus,Default,0,True,varus,varus
Varus,Blight Crystal Varus,Epic,1350,False,varus,blightcrystalvarus
Varus,Arclight Varus,Epic,1350,False,varus,arclightvarus
Varus,Arctic Ops Varus,Epic,1350,False,varus,arcticopsvarus
Varus,Heartseeker Varus,Epic,1350,False,varus,heartseekervarus
Varus,Varus Swiftbolt,Epic,1350,False,varus,varusswiftbolt
Varus,Dark Star Varus,Epic,1350,False,varus,darkstarvarus
Varus,Conqueror Varus,Epic,1350,False,varus,conquerorvarus
Varus,Infernal Varus,Epic,1350,False,varus,infernalvarus
Varus,PROJECT: Varus,Epic,1350,False,varus,project:varus
Varus,Cosmic Hunter Varus,Epic,1350,False,varus,cosmichuntervarus
Varus,High Noon Varus,Epic,1350,False,varus,highnoonvarus
Varus,Snow Moon Varus,Epic,1350,False,varus,snowmoonvarus
Varus,Empyrean Varus,Epic,1350,False,varus,empyreanvarus
Varus,Spirit Blossom Varus,Epic,1350,False,varus,spiritblossomvarus
Varus,T1 Varus,Epic,1350,False,varus,t1varus
Nautilus,Nautilus,Default,0,True,nautilus,nautilus
Nautilus,Abyssal Nautilus,Epic,1350,False,nautilus,abyssalnautilus
Nautilus,Subterranean Nautilus,Epic,1350,False,nautilus,subterraneannautilus
Nautilus,AstroNautilus,Epic,1350,False,nautilus,astronautilus
Nautilus,Warden Nautilus,Epic,1350,False,nautilus,wardennautilus
Nautilus,Worldbreaker Nautilus,Epic,1350,False,nautilus,worldbreakernautilus
Nautilus,Conqueror Nautilus,Epic,1350,False,nautilus,conquerornautilus
Nautilus,Shan Hai Scrolls Nautilus,Epic,1350,False,nautilus,shanhaiscrollsnautilus
Nautilus,Fright Night Nautilus,Epic,1350,False,nautilus,frightnightnautilus
Nautilus,Cosmic Paladin Nautilus,Epic,1350,False,nautilus,cosmicpaladinnautilus
Nautilus,Crystalis Indomitus Nautilus,Epic,1350,False,nautilus,crystalisindomitusnautilus
Nautilus,Petricite Nautilus,Epic,1350,False,nautilus,petricitenautilus
Viktor,Viktor,Default,0,True,viktor,viktor
Viktor,Full Machine Viktor,Epic,1350,False,viktor,fullmachineviktor
Viktor,Prototype Viktor,Epic,1350,False,viktor,prototypeviktor
Viktor,Creator Viktor,Epic,1350,False,viktor,creatorviktor
Viktor,Death Sworn Viktor,Epic,1350,False,viktor,deathswornviktor
Viktor,PsyOps Viktor,Epic,1350,False,viktor,psyopsviktor
Viktor,High Noon Viktor,Epic,1350,False,viktor,highnoonviktor
Viktor,Arcane Savior Viktor,Epic,1350,False,viktor,arcanesaviorviktor
Viktor,Machine Herald Viktor,Epic,1350,False,viktor,machineheraldviktor
Sejuani,Sejuani,Default,0,True,sejuani,sejuani
Sejuani,Sabretusk Sejuani,Epic,1350,False,sejuani,sabretusksejuani
Sejuani,Darkrider Sejuani,Epic,1350,False,sejuani,darkridersejuani
Sejuani,Traditional Sejuani,Epic,1350,False,sejuani,traditionalsejuani
Sejuani,Bear Cavalry Sejuani,Epic,1350,False,sejuani,bearcavalrysejuani
Sejuani,Poro Rider Sejuani,Epic,1350,False,sejuani,pororidersejuani
Sejuani,Beast Hunter Sejuani,Epic,1350,False,sejuani,beasthuntersejuani
Sejuani,Sejuani Dawnchaser,Epic,1350,False,sejuani,sejuanidawnchaser
Sejuani,Firecracker Sejuani,Epic,1350,False,sejuani,firecrackersejuani
Sejuani,Hextech Sejuani,Epic,1350,False,sejuani,hextechsejuani
Sejuani,PROJECT: Sejuani,Epic,1350,False,sejuani,project:sejuani
Sejuani,Solar Eclipse Sejuani,Epic,1350,False,sejuani,solareclipsesejuani
Sejuani,Victorious Sejuani,Epic,1350,False,sejuani,victorioussejuani
Fiora,Fiora,Default,0,True,fiora,fiora
Fiora,Royal Guard Fiora,Epic,1350,False,fiora,royalguardfiora
Fiora,Nightraven Fiora,Epic,1350,False,fiora,nightravenfiora
Fiora,Headmistress Fiora,Epic,1350,False,fiora,headmistressfiora
Fiora,PROJECT: Fiora,Epic,1350,False,fiora,project:fiora
Fiora,Pool Party Fiora,Epic,1350,False,fiora,poolpartyfiora
Fiora,Soaring Sword Fiora,Epic,1350,False,fiora,soaringswordfiora
Fiora,Heartpiercer Fiora,Epic,1350,False,fiora,heartpiercerfiora
Fiora,iG Fiora,Epic,1350,False,fiora,igfiora
Fiora,Pulsefire Fiora,Epic,1350,False,fiora,pulsefirefiora
Fiora,Lunar Beast Fiora,Epic,1350,False,fiora,lunarbeastfiora
Fiora,Prestige Lunar Beast Fiora,Epic,1350,False,fiora,prestigelunarbeastfiora
Fiora,Bewitching Fiora,Epic,1350,False,fiora,bewitchingfiora
Fiora,Faerie Court Fiora,Epic,1350,False,fiora,faeriecourtfiora
Fiora,Dragonmancer Fiora,Epic,1350,False,fiora,dragonmancerfiora
Fiora,Battle Queen Fiora,Epic,1350,False,fiora,battlequeenfiora
Fiora,Victorious Fiora,Epic,1350,False,fiora,victoriousfiora
Ziggs,Ziggs,Default,0,True,ziggs,ziggs
Ziggs,Mad Scientist Ziggs,Epic,1350,False,ziggs,madscientistziggs
Ziggs,Major Ziggs,Epic,1350,False,ziggs,majorziggs
Ziggs,Pool Party Ziggs,Epic,1350,False,ziggs,poolpartyziggs
Ziggs,Snow Day Ziggs,Epic,1350,False,ziggs,snowdayziggs
Ziggs,Master Arcanist Ziggs,Epic,1350,False,ziggs,masterarcanistziggs
Ziggs,Battle Boss Ziggs,Epic,1350,False,ziggs,battlebossziggs
Ziggs,Odyssey Ziggs,Epic,1350,False,ziggs,odysseyziggs
Ziggs,Sugar Rush Ziggs,Epic,1350,False,ziggs,sugarrushziggs
Ziggs,Hextech Ziggs,Epic,1350,False,ziggs,hextechziggs
Ziggs,BZZZiggs,Epic,1350,False,ziggs,bzzziggs
Ziggs,La Ilusión Ziggs,Epic,1350,False,ziggs,lailusiónziggs
Lulu,Lulu,Default,0,True,lulu,lulu
Lulu,Bittersweet Lulu,Epic,1350,False,lulu,bittersweetlulu
Lulu,Wicked Lulu,Epic,1350,False,lulu,wickedlulu
Lulu,Dragon Trainer Lulu,Epic,1350,False,lulu,dragontrainerlulu
Lulu,Winter Wonder Lulu,Epic,1350,False,lulu,winterwonderlulu
Lulu,Pool Party Lulu,Epic,1350,False,lulu,poolpartylulu
Lulu,Star Guardian Lulu,Epic,1350,False,lulu,starguardianlulu
Lulu,Cosmic Enchantress Lulu,Epic,1350,False,lulu,cosmicenchantresslulu
Lulu,Pajama Guardian Lulu,Epic,1350,False,lulu,pajamaguardianlulu
Lulu,Space Groove Lulu,Epic,1350,False,lulu,spacegroovelulu
Lulu,Prestige Space Groove Lulu,Epic,1350,False,lulu,prestigespacegroovelulu
Lulu,Monster Tamer Lulu,Epic,1350,False,lulu,monstertamerlulu
Lulu,Cafe Cuties Lulu,Epic,1350,False,lulu,cafecutieslulu
Lulu,Arcana Lulu,Epic,1350,False,lulu,arcanalulu
Draven,Draven,Default,0,True,draven,draven
Draven,Soul Reaver Draven,Epic,1350,False,draven,soulreaverdraven
Draven,Gladiator Draven,Epic,1350,False,draven,gladiatordraven
Draven,Primetime Draven,Epic,1350,False,draven,primetimedraven
Draven,Pool Party Draven,Epic,1350,False,draven,poolpartydraven
Draven,Beast Hunter Draven,Epic,1350,False,draven,beasthunterdraven
Draven,Draven Draven,Epic,1350,False,draven,dravendraven
Draven,Santa Draven,Epic,1350,False,draven,santadraven
Draven,Mecha Kingdoms Draven,Epic,1350,False,draven,mechakingdomsdraven
Draven,Ruined Draven,Epic,1350,False,draven,ruineddraven
Draven,Debonair Draven,Epic,1350,False,draven,debonairdraven
Draven,Fright Night Draven,Epic,1350,False,draven,frightnightdraven
Draven,La Ilusión Draven,Epic,1350,False,draven,lailusióndraven
Draven,Grand Reckoning Draven,Epic,1350,False,draven,grandreckoningdraven
Draven,Victorious Draven,Epic,1350,False,draven,victoriousdraven
Hecarim,Hecarim,Default,0,True,hecarim,hecarim
Hecarim,Blood Knight Hecarim,Epic,1350,False,hecarim,bloodknighthecarim
Hecarim,Reaper Hecarim,Epic,1350,False,hecarim,reaperhecarim
Hecarim,Headless Hecarim,Epic,1350,False,hecarim,headlesshecarim
Hecarim,Arcade Hecarim,Epic,1350,False,hecarim,arcadehecarim
Hecarim,Elderwood Hecarim,Epic,1350,False,hecarim,elderwoodhecarim
Hecarim,Worldbreaker Hecarim,Epic,1350,False,hecarim,worldbreakerhecarim
Hecarim,Lancer Zero Hecarim,Epic,1350,False,hecarim,lancerzerohecarim
Hecarim,High Noon Hecarim,Epic,1350,False,hecarim,highnoonhecarim
Hecarim,Cosmic Charger Hecarim,Epic,1350,False,hecarim,cosmicchargerhecarim
Hecarim,Arcana Hecarim,Epic,1350,False,hecarim,arcanahecarim
Hecarim,Winterblessed Hecarim,Epic,1350,False,hecarim,winterblessedhecarim
Hecarim,Nightbringer Hecarim,Epic,1350,False,hecarim,nightbringerhecarim
KhaZix,Kha'Zix,Default,0,True,khazix,khazix
KhaZix,Mecha Kha'Zix,Epic,1350,False,khazix,mechakhazix
KhaZix,Guardian of the Sands Kha'Zix,Epic,1350,False,khazix,guardianofthesandskhazix
KhaZix,Death Blossom Kha'Zix,Epic,1350,False,khazix,deathblossomkhazix
KhaZix,Dark Star Kha'Zix,Epic,1350,False,khazix,darkstarkhazix
KhaZix,Worlds 2018 Kha'Zix,Epic,1350,False,khazix,worlds2018khazix
KhaZix,Odyssey Kha'Zix,Epic,1350,False,khazix,odysseykhazix
KhaZix,Lunar Guardian Kha'Zix,Epic,1350,False,khazix,lunarguardiankhazix
KhaZix,Crystalis Indomitus Kha'Zix,Epic,1350,False,khazix,crystalisindomituskhazix
Darius,Darius,Default,0,True,darius,darius
Darius,Lord Darius,Epic,1350,False,darius,lorddarius
Darius,Bioforge Darius,Epic,1350,False,darius,bioforgedarius
Darius,Woad King Darius,Epic,1350,False,darius,woadkingdarius
Darius,Dunkmaster Darius,Epic,1350,False,darius,dunkmasterdarius
Darius,Academy Darius,Epic,1350,False,darius,academydarius
Darius,Dreadnova Darius,Epic,1350,False,darius,dreadnovadarius
Darius,God-King Darius,Epic,1350,False,darius,god-kingdarius
Darius,High Noon Darius,Epic,1350,False,darius,highnoondarius
Darius,Lunar Beast Darius,Epic,1350,False,darius,lunarbeastdarius
Darius,Crime City Nightmare Darius,Epic,1350,False,darius,crimecitynightmaredarius
Darius,Spirit Blossom Darius,Epic,1350,False,darius,spiritblossomdarius
Darius,Porcelain Darius,Epic,1350,False,darius,porcelaindarius
Darius,Divine God-King Darius,Epic,1350,False,darius,divinegod-kingdarius
Darius,Prestige Triumphant General Darius,Epic,1350,False,darius,prestigetriumphantgeneraldarius
Darius,Mecha Kingdoms Darius,Epic,1350,False,darius,mechakingdomsdarius
Jayce,Jayce,Default,0,True,jayce,jayce
Jayce,Full Metal Jayce,Epic,1350,False,jayce,fullmetaljayce
Jayce,Debonair Jayce,Epic,1350,False,jayce,debonairjayce
Jayce,Forsaken Jayce,Epic,1350,False,jayce,forsakenjayce
Jayce,Jayce Brighthammer,Epic,1350,False,jayce,jaycebrighthammer
Jayce,Battle Academia Jayce,Epic,1350,False,jayce,battleacademiajayce
Jayce,Resistance Jayce,Epic,1350,False,jayce,resistancejayce
Jayce,Arcane Inventor Jayce,Epic,1350,False,jayce,arcaneinventorjayce
Jayce,Zenith Games Jayce,Epic,1350,False,jayce,zenithgamesjayce
Jayce,T1 Jayce,Epic,1350,False,jayce,t1jayce
Jayce,Arcane Survivor Jayce,Epic,1350,False,jayce,arcanesurvivorjayce
Jayce,Prestige T1 Jayce,Epic,1350,False,jayce,prestiget1jayce
Lissandra,Lissandra,Default,0,True,lissandra,lissandra
Lissandra,Bloodstone Lissandra,Epic,1350,False,lissandra,bloodstonelissandra
Lissandra,Blade Queen Lissandra,Epic,1350,False,lissandra,bladequeenlissandra
Lissandra,Program Lissandra,Epic,1350,False,lissandra,programlissandra
Lissandra,Coven Lissandra,Epic,1350,False,lissandra,covenlissandra
Lissandra,Dark Cosmic Lissandra,Epic,1350,False,lissandra,darkcosmiclissandra
Lissandra,Porcelain Lissandra,Epic,1350,False,lissandra,porcelainlissandra
Lissandra,Prestige Porcelain Lissandra,Epic,1350,False,lissandra,prestigeporcelainlissandra
Lissandra,Space Groove Lissandra,Epic,1350,False,lissandra,spacegroovelissandra
Lissandra,Flora Fatalis Lissandra,Epic,1350,False,lissandra,florafatalislissandra
Diana,Diana,Default,0,True,diana,diana
Diana,Dark Valkyrie Diana,Epic,1350,False,diana,darkvalkyriediana
Diana,Lunar Goddess Diana,Epic,1350,False,diana,lunargoddessdiana
Diana,Infernal Diana,Epic,1350,False,diana,infernaldiana
Diana,Blood Moon Diana,Epic,1350,False,diana,bloodmoondiana
Diana,Dark Waters Diana,Epic,1350,False,diana,darkwatersdiana
Diana,Dragonslayer Diana,Epic,1350,False,diana,dragonslayerdiana
Diana,Battle Queen Diana,Epic,1350,False,diana,battlequeendiana
Diana,Prestige Battle Queen Diana,Epic,1350,False,diana,prestigebattlequeendiana
Diana,Sentinel Diana,Epic,1350,False,diana,sentineldiana
Diana,Firecracker Diana,Epic,1350,False,diana,firecrackerdiana
Diana,Winterblessed Diana,Epic,1350,False,diana,winterblesseddiana
Diana,Heavenscale Diana,Epic,1350,False,diana,heavenscalediana
Diana,Dark Cosmic Diana,Epic,1350,False,diana,darkcosmicdiana
Diana,Prestige Dark Cosmic Diana,Epic,1350,False,diana,prestigedarkcosmicdiana
